origen,destino,tipo_relacion,peso,score_semantico,campo_origen
ARTICULO::2-s2.0-85099940331,PALABRA_CLAVE::history of psychology,TIENE_PALABRA_CLAVE,0.7,,
ARTICULO::2-s2.0-85099940331,PALABRA_CLAVE::ibero-america,TIENE_PALABRA_CLAVE,0.7,,
ARTICULO::2-s2.0-85099940331,PALABRA_CLAVE::metabibliometric analysis,TIENE_PALABRA_CLAVE,0.7,,
ARTICULO::2-s2.0-85099940331,PALABRA_CLAVE::scientometrics,TIENE_PALABRA_CLAVE,0.7,,
ARTICULO::2-s2.0-85099940331,"COAUTOR::gallegos m., perez-acosta a.m., klappenbach h., lopez w.l., bregman c.",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85099940331,"AFILIACION::universidad nacional de rosario, argentina",AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85099940331,"AFILIACION::universidad catolica del maule, chile",AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85099940331,"AFILIACION::universidade catolica de minas gerais, brazil",AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85099940331,"AFILIACION::nacional de investigaciones cientificas y tecnicas (conicet), buenos aires, argentina",AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85099940331,"AFILIACION::escuela de medicina y ciencias de la salud de la universidad del rosario, bogota, colombia",AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85099940331,"AFILIACION::universidad nacional de san luis, nacional de investigaciones cientificas y tecnicas (conicet), argentina",AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85099940331,"AFILIACION::universidad javeriana, bogota, colombia",AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85099940331,"AFILIACION::psicoterapeuta, fundacion aigle, buenos aires, argentina",AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85099940331,PAIS::colombia chile argentina brazil,PAIS_RELACIONADO,0.1,,
FRAGMENTO::2-s2.0-85099940331::resumen::7,"INDICADOR::el proyecto incorpora enfoques interdisciplinarios o transdisciplinarios tanto en el planteamiento del problema como en los metodos, tipos de analisis y perspectivas conceptuales utilizadas.",EVIDENCIA_CANDIDATA_DE,0.454477,0.454477,resumen
FRAGMENTO::2-s2.0-85099940331::resumen::8,"INDICADOR::nivel en que los resultados, metodologias o saberes generados por el proyecto son difundidos en formatos comprensibles, abiertos y reutilizables, y en que dichos materiales son efectivamente consultados y aprovechados por publicos diversos.",EVIDENCIA_CANDIDATA_DE,0.49721,0.49721,resumen
FRAGMENTO::2-s2.0-85099940331::resumen::8,"INDICADOR::el proyecto incorpora enfoques interdisciplinarios o transdisciplinarios tanto en el planteamiento del problema como en los metodos, tipos de analisis y perspectivas conceptuales utilizadas.",EVIDENCIA_CANDIDATA_DE,0.483016,0.483016,resumen
FRAGMENTO::2-s2.0-85099940331::resumen::8,"INDICADOR::numero de productos (comunicados, articulos, blogs, libros, videos, material para redes sociales, entre otros) disenados y utilizados para comunicar los resultados del proyecto a publicos diversos.",EVIDENCIA_CANDIDATA_DE,0.432282,0.432282,resumen
FRAGMENTO::2-s2.0-85099940331::resumen::10,INDICADOR::numero de menciones en medios de comunicacion y redes sociales de los hallazgos del proyecto.,EVIDENCIA_CANDIDATA_DE,0.497807,0.497807,resumen
FRAGMENTO::2-s2.0-85099940331::resumen::10,"INDICADOR::numero de documentos oficiales (politica publica, leyes, regulaciones o decisiones judiciales) que citan resultados del proyecto.",EVIDENCIA_CANDIDATA_DE,0.48526,0.48526,resumen
FRAGMENTO::2-s2.0-85099940331::resumen::10,INDICADOR::numero de informes tecnicos o documentos de politica generados desde el proyecto y entregados a entidades gubernamentales.,EVIDENCIA_CANDIDATA_DE,0.451699,0.451699,resumen
FRAGMENTO::2-s2.0-85099940331::resumen::12,"INDICADOR::el proyecto incorpora enfoques interdisciplinarios o transdisciplinarios tanto en el planteamiento del problema como en los metodos, tipos de analisis y perspectivas conceptuales utilizadas.",EVIDENCIA_CANDIDATA_DE,0.444404,0.444404,resumen
FRAGMENTO::2-s2.0-85099940331::palabras_clave::13,INDICADOR::numero de espacios publicos promovidos por el proyecto para debatir la problematica investigativa y social mas alla del ambito academico.,EVIDENCIA_CANDIDATA_DE,0.452533,0.452533,palabras_clave
FRAGMENTO::2-s2.0-85099940331::palabras_clave::13,"INDICADOR::numero de manuales, herramientas o metodologias derivadas del proyecto y adoptadas por entidades estatales.",EVIDENCIA_CANDIDATA_DE,0.438735,0.438735,palabras_clave
FRAGMENTO::2-s2.0-85099940331::palabras_clave::13,INDICADOR::numero de menciones en medios de comunicacion y redes sociales de los hallazgos del proyecto.,EVIDENCIA_CANDIDATA_DE,0.435722,0.435722,palabras_clave
ARTICULO::ART-DEMO-001,FRAGMENTO::ART-DEMO-001::tipo_documental::1,CONTIENE,1.0,,
ARTICULO::ART-DEMO-001,FRAGMENTO::ART-DEMO-001::investigador_docente::2,CONTIENE,1.0,,
ARTICULO::ART-DEMO-001,FRAGMENTO::ART-DEMO-001::anio::3,CONTIENE,1.0,,
ARTICULO::ART-DEMO-001,FRAGMENTO::ART-DEMO-001::nombre_producto::4,CONTIENE,1.0,,
ARTICULO::ART-DEMO-001,FRAGMENTO::ART-DEMO-001::resumen::5,CONTIENE,1.0,,
ARTICULO::ART-DEMO-001,FRAGMENTO::ART-DEMO-001::palabras_clave::6,CONTIENE,1.0,,
ARTICULO::ART-DEMO-001,FRAGMENTO::ART-DEMO-001::nombre_revista_libro::7,CONTIENE,1.0,,
ARTICULO::ART-DEMO-001,FRAGMENTO::ART-DEMO-001::fuente::8,CONTIENE,1.0,,
ARTICULO::ART-DEMO-001,FRAGMENTO::ART-DEMO-001::coautores::9,CONTIENE,1.0,,
ARTICULO::ART-DEMO-001,FRAGMENTO::ART-DEMO-001::afiliacion_coautores::10,CONTIENE,1.0,,
ARTICULO::ART-DEMO-001,FRAGMENTO::ART-DEMO-001::pais_coautores::11,CONTIENE,1.0,,
ARTICULO::ART-DEMO-001,FRAGMENTO::ART-DEMO-001::objetivos::12,CONTIENE,1.0,,
ARTICULO::ART-DEMO-001,"INVESTIGADOR::autora demo, elena",TIENE_INVESTIGADOR,0.65,,
ARTICULO::ART-DEMO-001,PALABRA_CLAVE::telehealth,TIENE_PALABRA_CLAVE,0.7,,
ARTICULO::ART-DEMO-001,PALABRA_CLAVE::caregivers,TIENE_PALABRA_CLAVE,0.7,,
ARTICULO::ART-DEMO-001,PALABRA_CLAVE::active participation,TIENE_PALABRA_CLAVE,0.7,,
ARTICULO::ART-DEMO-001,PALABRA_CLAVE::rural health,TIENE_PALABRA_CLAVE,0.7,,
ARTICULO::ART-DEMO-001,"COAUTOR::autor demo, andres",TIENE_COAUTOR,0.65,,
ARTICULO::ART-DEMO-001,AFILIACION::universidad demo,AFILIACION_RELACIONADA,0.55,,
ARTICULO::ART-DEMO-001,PAIS::colombia,PAIS_RELACIONADO,0.1,,
FRAGMENTO::ART-DEMO-001::nombre_producto::4,INDICADOR::el proyecto fortalece estrategias participativas de cuidado implementadas por distintos actores sociales.,EVIDENCIA_CANDIDATA_DE,0.59376,0.59376,nombre_producto
FRAGMENTO::ART-DEMO-001::nombre_producto::4,INDICADOR::el proyecto implementa acciones orientadas a mejorar la calidad de vida de personas en situacion de discapacidad.,EVIDENCIA_CANDIDATA_DE,0.469536,0.469536,nombre_producto
FRAGMENTO::ART-DEMO-001::resumen::5,INDICADOR::el proyecto fortalece estrategias participativas de cuidado implementadas por distintos actores sociales.,EVIDENCIA_CANDIDATA_DE,0.671364,0.671364,resumen
FRAGMENTO::ART-DEMO-001::resumen::5,"INDICADOR::el proyecto incorpora enfoques interdisciplinarios o transdisciplinarios tanto en el planteamiento del problema como en los metodos, tipos de analisis y perspectivas conceptuales utilizadas.",EVIDENCIA_CANDIDATA_DE,0.587642,0.587642,resumen
FRAGMENTO::ART-DEMO-001::resumen::5,"INDICADOR::nivel de participacion efectiva de actores de la comunidad, estado, sociedad o empresa en la formulacion, ejecucion y evaluacion del proyecto.",EVIDENCIA_CANDIDATA_DE,0.570398,0.570398,resumen
FRAGMENTO::ART-DEMO-001::palabras_clave::6,INDICADOR::el proyecto fortalece estrategias participativas de cuidado implementadas por distintos actores sociales.,EVIDENCIA_CANDIDATA_DE,0.650896,0.650896,palabras_clave
FRAGMENTO::ART-DEMO-001::palabras_clave::6,INDICADOR::el proyecto fortalece el bienestar fisico y mental de la poblacion.,EVIDENCIA_CANDIDATA_DE,0.51055,0.51055,palabras_clave
FRAGMENTO::ART-DEMO-001::palabras_clave::6,INDICADOR::el proyecto implementa acciones orientadas a mejorar la calidad de vida de personas en situacion de discapacidad.,EVIDENCIA_CANDIDATA_DE,0.508361,0.508361,palabras_clave
FRAGMENTO::ART-DEMO-001::objetivos::12,INDICADOR::el proyecto fortalece estrategias participativas de cuidado implementadas por distintos actores sociales.,EVIDENCIA_CANDIDATA_DE,0.686523,0.686523,objetivos
FRAGMENTO::ART-DEMO-001::objetivos::12,"INDICADOR::nivel de participacion efectiva de actores de la comunidad, estado, sociedad o empresa en la formulacion, ejecucion y evaluacion del proyecto.",EVIDENCIA_CANDIDATA_DE,0.650734,0.650734,objetivos
FRAGMENTO::ART-DEMO-001::objetivos::12,"INDICADOR::el proyecto contribuye a consolidar redes de colaboracion y alianzas entre comunidades, organizaciones e instituciones.",EVIDENCIA_CANDIDATA_DE,0.579073,0.579073,objetivos
ARTICULO::ART-DEMO-002,FRAGMENTO::ART-DEMO-002::tipo_documental::1,CONTIENE,1.0,,
ARTICULO::ART-DEMO-002,FRAGMENTO::ART-DEMO-002::investigador_docente::2,CONTIENE,1.0,,
ARTICULO::ART-DEMO-002,FRAGMENTO::ART-DEMO-002::anio::3,CONTIENE,1.0,,
ARTICULO::ART-DEMO-002,FRAGMENTO::ART-DEMO-002::nombre_producto::4,CONTIENE,1.0,,
ARTICULO::ART-DEMO-002,FRAGMENTO::ART-DEMO-002::resumen::5,CONTIENE,1.0,,
ARTICULO::ART-DEMO-002,FRAGMENTO::ART-DEMO-002::palabras_clave::6,CONTIENE,1.0,,
ARTICULO::ART-DEMO-002,FRAGMENTO::ART-DEMO-002::nombre_revista_libro::7,CONTIENE,1.0,,
ARTICULO::ART-DEMO-002,FRAGMENTO::ART-DEMO-002::fuente::8,CONTIENE,1.0,,
ARTICULO::ART-DEMO-002,FRAGMENTO::ART-DEMO-002::coautores::9,CONTIENE,1.0,,
ARTICULO::ART-DEMO-002,FRAGMENTO::ART-DEMO-002::afiliacion_coautores::10,CONTIENE,1.0,,
ARTICULO::ART-DEMO-002,FRAGMENTO::ART-DEMO-002::pais_coautores::11,CONTIENE,1.0,,
ARTICULO::ART-DEMO-002,FRAGMENTO::ART-DEMO-002::objetivos::12,CONTIENE,1.0,,
ARTICULO::ART-DEMO-002,"INVESTIGADOR::autor demo, nicolas",TIENE_INVESTIGADOR,0.65,,
ARTICULO::ART-DEMO-002,PALABRA_CLAVE::citizen science,TIENE_PALABRA_CLAVE,0.7,,
ARTICULO::ART-DEMO-002,PALABRA_CLAVE::open sensors,TIENE_PALABRA_CLAVE,0.7,,
ARTICULO::ART-DEMO-002,PALABRA_CLAVE::air quality,TIENE_PALABRA_CLAVE,0.7,,
ARTICULO::ART-DEMO-002,PALABRA_CLAVE::public communication,TIENE_PALABRA_CLAVE,0.7,,
ARTICULO::ART-DEMO-002,"COAUTOR::autora demo, valeria",TIENE_COAUTOR,0.65,,
ARTICULO::ART-DEMO-002,AFILIACION::universidad demo,AFILIACION_RELACIONADA,0.55,,
ARTICULO::ART-DEMO-002,PAIS::colombia,PAIS_RELACIONADO,0.1,,
FRAGMENTO::ART-DEMO-002::nombre_producto::4,"INDICADOR::el proyecto facilita la participacion activa de los grupos de interes en procesos de formulacion, monitoreo o evaluacion de politicas publicas o iniciativas de ciencia ciudadana.",EVIDENCIA_CANDIDATA_DE,0.436686,0.436686,nombre_producto
FRAGMENTO::ART-DEMO-002::nombre_producto::4,INDICADOR::el proyecto contribuye a prevenir riesgos en salud publica.,EVIDENCIA_CANDIDATA_DE,0.432765,0.432765,nombre_producto
FRAGMENTO::ART-DEMO-002::nombre_producto::4,INDICADOR::el proyecto desarrolla productos y estrategias eficaces para comunicar el conocimiento generado a publicos no especializados.,EVIDENCIA_CANDIDATA_DE,0.428669,0.428669,nombre_producto
FRAGMENTO::ART-DEMO-002::resumen::5,"INDICADOR::nivel en que los resultados, metodologias o saberes generados por el proyecto son difundidos en formatos comprensibles, abiertos y reutilizables, y en que dichos materiales son efectivamente consultados y aprovechados por publicos diversos.",EVIDENCIA_CANDIDATA_DE,0.533809,0.533809,resumen
FRAGMENTO::ART-DEMO-002::resumen::5,"INDICADOR::el proyecto facilita la participacion activa de los grupos de interes en procesos de formulacion, monitoreo o evaluacion de politicas publicas o iniciativas de ciencia ciudadana.",EVIDENCIA_CANDIDATA_DE,0.518385,0.518385,resumen
FRAGMENTO::ART-DEMO-002::resumen::5,INDICADOR::el proyecto utiliza tecnologia para maximizar el impacto positivo en comunidades o actores destinatarios.,EVIDENCIA_CANDIDATA_DE,0.511945,0.511945,resumen
FRAGMENTO::ART-DEMO-002::palabras_clave::6,"INDICADOR::el proyecto facilita la participacion activa de los grupos de interes en procesos de formulacion, monitoreo o evaluacion de politicas publicas o iniciativas de ciencia ciudadana.",EVIDENCIA_CANDIDATA_DE,0.606439,0.606439,palabras_clave
FRAGMENTO::ART-DEMO-002::palabras_clave::6,INDICADOR::el proyecto desarrolla productos y estrategias eficaces para comunicar el conocimiento generado a publicos no especializados.,EVIDENCIA_CANDIDATA_DE,0.572359,0.572359,palabras_clave
FRAGMENTO::ART-DEMO-002::palabras_clave::6,"INDICADOR::nivel en que los resultados, metodologias o saberes generados por el proyecto son difundidos en formatos comprensibles, abiertos y reutilizables, y en que dichos materiales son efectivamente consultados y aprovechados por publicos diversos.",EVIDENCIA_CANDIDATA_DE,0.54731,0.54731,palabras_clave
FRAGMENTO::ART-DEMO-002::objetivos::12,INDICADOR::el proyecto desarrolla productos y estrategias eficaces para comunicar el conocimiento generado a publicos no especializados.,EVIDENCIA_CANDIDATA_DE,0.859679,0.859679,objetivos
FRAGMENTO::ART-DEMO-002::objetivos::12,"INDICADOR::numero de productos (comunicados, articulos, blogs, libros, videos, material para redes sociales, entre otros) disenados y utilizados para comunicar los resultados del proyecto a publicos diversos.",EVIDENCIA_CANDIDATA_DE,0.673903,0.673903,objetivos
FRAGMENTO::ART-DEMO-002::objetivos::12,"INDICADOR::nivel en que los resultados, metodologias o saberes generados por el proyecto son difundidos en formatos comprensibles, abiertos y reutilizables, y en que dichos materiales son efectivamente consultados y aprovechados por publicos diversos.",EVIDENCIA_CANDIDATA_DE,0.610031,0.610031,objetivos
ARTICULO::ART-DEMO-003,FRAGMENTO::ART-DEMO-003::tipo_documental::1,CONTIENE,1.0,,
ARTICULO::ART-DEMO-003,FRAGMENTO::ART-DEMO-003::investigador_docente::2,CONTIENE,1.0,,
ARTICULO::ART-DEMO-003,FRAGMENTO::ART-DEMO-003::anio::3,CONTIENE,1.0,,
ARTICULO::ART-DEMO-003,FRAGMENTO::ART-DEMO-003::nombre_producto::4,CONTIENE,1.0,,
ARTICULO::ART-DEMO-003,FRAGMENTO::ART-DEMO-003::resumen::5,CONTIENE,1.0,,
ARTICULO::ART-DEMO-003,FRAGMENTO::ART-DEMO-003::palabras_clave::6,CONTIENE,1.0,,
ARTICULO::ART-DEMO-003,FRAGMENTO::ART-DEMO-003::nombre_revista_libro::7,CONTIENE,1.0,,
ARTICULO::ART-DEMO-003,FRAGMENTO::ART-DEMO-003::fuente::8,CONTIENE,1.0,,
ARTICULO::ART-DEMO-003,FRAGMENTO::ART-DEMO-003::coautores::9,CONTIENE,1.0,,
ARTICULO::ART-DEMO-003,FRAGMENTO::ART-DEMO-003::afiliacion_coautores::10,CONTIENE,1.0,,
ARTICULO::ART-DEMO-003,FRAGMENTO::ART-DEMO-003::pais_coautores::11,CONTIENE,1.0,,
ARTICULO::ART-DEMO-003,FRAGMENTO::ART-DEMO-003::objetivos::12,CONTIENE,1.0,,
ARTICULO::ART-DEMO-003,"INVESTIGADOR::autora demo, manuela",TIENE_INVESTIGADOR,0.65,,
ARTICULO::ART-DEMO-003,PALABRA_CLAVE::cultural memory,TIENE_PALABRA_CLAVE,0.7,,
ARTICULO::ART-DEMO-003,PALABRA_CLAVE::community identity,TIENE_PALABRA_CLAVE,0.7,,
ARTICULO::ART-DEMO-003,PALABRA_CLAVE::heritage,TIENE_PALABRA_CLAVE,0.7,,
ARTICULO::ART-DEMO-003,PALABRA_CLAVE::digital storytelling,TIENE_PALABRA_CLAVE,0.7,,
ARTICULO::ART-DEMO-003,"COAUTOR::autor demo, felipe",TIENE_COAUTOR,0.65,,
ARTICULO::ART-DEMO-003,AFILIACION::universidad demo,AFILIACION_RELACIONADA,0.55,,
ARTICULO::ART-DEMO-003,PAIS::colombia,PAIS_RELACIONADO,0.1,,
FRAGMENTO::ART-DEMO-003::nombre_producto::4,"INDICADOR::el proyecto fortalece procesos de construccion, preservacion y revitalizacion de la memoria e identidad cultural en comunidades o territorios.",EVIDENCIA_CANDIDATA_DE,0.670673,0.670673,nombre_producto
FRAGMENTO::ART-DEMO-003::nombre_producto::4,"INDICADOR::el proyecto promueve la conservacion, valorizacion o enriquecimiento del patrimonio cultural, ya sea material o inmaterial.",EVIDENCIA_CANDIDATA_DE,0.454246,0.454246,nombre_producto
FRAGMENTO::ART-DEMO-003::nombre_producto::4,INDICADOR::el proyecto desarrolla productos y estrategias eficaces para comunicar el conocimiento generado a publicos no especializados.,EVIDENCIA_CANDIDATA_DE,0.442848,0.442848,nombre_producto
FRAGMENTO::ART-DEMO-003::resumen::5,"INDICADOR::el proyecto fortalece procesos de construccion, preservacion y revitalizacion de la memoria e identidad cultural en comunidades o territorios.",EVIDENCIA_CANDIDATA_DE,0.601351,0.601351,resumen
FRAGMENTO::ART-DEMO-003::resumen::5,"INDICADOR::numero de productos (comunicados, articulos, blogs, libros, videos, material para redes sociales, entre otros) disenados y utilizados para comunicar los resultados del proyecto a publicos diversos.",EVIDENCIA_CANDIDATA_DE,0.535655,0.535655,resumen
FRAGMENTO::ART-DEMO-003::resumen::5,INDICADOR::numero de espacios publicos promovidos por el proyecto para debatir la problematica investigativa y social mas alla del ambito academico.,EVIDENCIA_CANDIDATA_DE,0.534914,0.534914,resumen
FRAGMENTO::ART-DEMO-003::palabras_clave::6,"INDICADOR::el proyecto fortalece procesos de construccion, preservacion y revitalizacion de la memoria e identidad cultural en comunidades o territorios.",EVIDENCIA_CANDIDATA_DE,0.734671,0.734671,palabras_clave
FRAGMENTO::ART-DEMO-003::palabras_clave::6,"INDICADOR::el proyecto promueve la conservacion, valorizacion o enriquecimiento del patrimonio cultural, ya sea material o inmaterial.",EVIDENCIA_CANDIDATA_DE,0.562508,0.562508,palabras_clave
FRAGMENTO::ART-DEMO-003::palabras_clave::6,INDICADOR::numero de espacios publicos promovidos por el proyecto para debatir la problematica investigativa y social mas alla del ambito academico.,EVIDENCIA_CANDIDATA_DE,0.468612,0.468612,palabras_clave
FRAGMENTO::ART-DEMO-003::objetivos::12,"INDICADOR::el proyecto fortalece procesos de construccion, preservacion y revitalizacion de la memoria e identidad cultural en comunidades o territorios.",EVIDENCIA_CANDIDATA_DE,0.832114,0.832114,objetivos
FRAGMENTO::ART-DEMO-003::objetivos::12,"INDICADOR::el proyecto promueve la conservacion, valorizacion o enriquecimiento del patrimonio cultural, ya sea material o inmaterial.",EVIDENCIA_CANDIDATA_DE,0.588173,0.588173,objetivos
FRAGMENTO::ART-DEMO-003::objetivos::12,"INDICADOR::la solucion generada por el proyecto es usada, adaptada, replicada o sostenida por la comunidad, territorio o entidad beneficiaria.",EVIDENCIA_CANDIDATA_DE,0.452123,0.452123,objetivos
ARTICULO::ART-DEMO-004,FRAGMENTO::ART-DEMO-004::tipo_documental::1,CONTIENE,1.0,,
ARTICULO::ART-DEMO-004,FRAGMENTO::ART-DEMO-004::investigador_docente::2,CONTIENE,1.0,,
ARTICULO::ART-DEMO-004,FRAGMENTO::ART-DEMO-004::anio::3,CONTIENE,1.0,,
ARTICULO::ART-DEMO-004,FRAGMENTO::ART-DEMO-004::nombre_producto::4,CONTIENE,1.0,,
ARTICULO::ART-DEMO-004,FRAGMENTO::ART-DEMO-004::resumen::5,CONTIENE,1.0,,
ARTICULO::ART-DEMO-004,FRAGMENTO::ART-DEMO-004::palabras_clave::6,CONTIENE,1.0,,
ARTICULO::ART-DEMO-004,FRAGMENTO::ART-DEMO-004::nombre_revista_libro::7,CONTIENE,1.0,,
ARTICULO::ART-DEMO-004,FRAGMENTO::ART-DEMO-004::fuente::8,CONTIENE,1.0,,
ARTICULO::ART-DEMO-004,FRAGMENTO::ART-DEMO-004::coautores::9,CONTIENE,1.0,,
ARTICULO::ART-DEMO-004,FRAGMENTO::ART-DEMO-004::afiliacion_coautores::10,CONTIENE,1.0,,
ARTICULO::ART-DEMO-004,FRAGMENTO::ART-DEMO-004::pais_coautores::11,CONTIENE,1.0,,
ARTICULO::ART-DEMO-004,FRAGMENTO::ART-DEMO-004::objetivos::12,CONTIENE,1.0,,
ARTICULO::ART-DEMO-004,"INVESTIGADOR::autor demo, tomas",TIENE_INVESTIGADOR,0.65,,
ARTICULO::ART-DEMO-004,PALABRA_CLAVE::bioeconomy,TIENE_PALABRA_CLAVE,0.7,,
ARTICULO::ART-DEMO-004,PALABRA_CLAVE::cooperatives,TIENE_PALABRA_CLAVE,0.7,,
ARTICULO::ART-DEMO-004,PALABRA_CLAVE::additional income,TIENE_PALABRA_CLAVE,0.7,,
ARTICULO::ART-DEMO-004,PALABRA_CLAVE::value chain,TIENE_PALABRA_CLAVE,0.7,,
ARTICULO::ART-DEMO-004,"COAUTOR::autora demo, diana",TIENE_COAUTOR,0.65,,
ARTICULO::ART-DEMO-004,AFILIACION::universidad demo,AFILIACION_RELACIONADA,0.55,,
ARTICULO::ART-DEMO-004,PAIS::colombia,PAIS_RELACIONADO,0.1,,
FRAGMENTO::ART-DEMO-004::palabras_clave::6,INDICADOR::el proyecto promueve capacidades productivas mediante la creacion de redes colaborativas o estrategias de economia solidaria.,EVIDENCIA_CANDIDATA_DE,0.524303,0.524303,palabras_clave
FRAGMENTO::ART-DEMO-004::palabras_clave::6,"INDICADOR::el proyecto impulsa el crecimiento economico de los grupos de interes (medido en tir, ingresos, calidad de vida, etc.).",EVIDENCIA_CANDIDATA_DE,0.49785,0.49785,palabras_clave
FRAGMENTO::ART-DEMO-004::palabras_clave::6,"INDICADOR::el proyecto genera mejoras sostenibles en el entorno ambiental, economico y social de los grupos de interes.",EVIDENCIA_CANDIDATA_DE,0.497396,0.497396,palabras_clave
FRAGMENTO::ART-DEMO-004::objetivos::12,"INDICADOR::el proyecto genera ingresos adicionales mediante la implementacion, validacion o comercializacion de procesos, metodologias o productos nuevos o mejorados.",EVIDENCIA_CANDIDATA_DE,0.760597,0.760597,objetivos
FRAGMENTO::ART-DEMO-004::objetivos::12,INDICADOR::el proyecto logra reducir costos en procesos organizativos o productivos mediante la implementacion de mejoras o innovaciones.,EVIDENCIA_CANDIDATA_DE,0.575703,0.575703,objetivos
FRAGMENTO::ART-DEMO-004::objetivos::12,INDICADOR::los resultados tecnologicos son desarrollados con potencial de comercializacion.,EVIDENCIA_CANDIDATA_DE,0.553126,0.553126,objetivos
ARTICULO::ART-DEMO-005,FRAGMENTO::ART-DEMO-005::tipo_documental::1,CONTIENE,1.0,,
ARTICULO::ART-DEMO-005,FRAGMENTO::ART-DEMO-005::investigador_docente::2,CONTIENE,1.0,,
ARTICULO::ART-DEMO-005,FRAGMENTO::ART-DEMO-005::anio::3,CONTIENE,1.0,,
ARTICULO::ART-DEMO-005,FRAGMENTO::ART-DEMO-005::nombre_producto::4,CONTIENE,1.0,,
ARTICULO::ART-DEMO-005,FRAGMENTO::ART-DEMO-005::resumen::5,CONTIENE,1.0,,
ARTICULO::ART-DEMO-005,FRAGMENTO::ART-DEMO-005::palabras_clave::6,CONTIENE,1.0,,
ARTICULO::ART-DEMO-005,FRAGMENTO::ART-DEMO-005::nombre_revista_libro::7,CONTIENE,1.0,,
ARTICULO::ART-DEMO-005,FRAGMENTO::ART-DEMO-005::fuente::8,CONTIENE,1.0,,
ARTICULO::ART-DEMO-005,FRAGMENTO::ART-DEMO-005::coautores::9,CONTIENE,1.0,,
ARTICULO::ART-DEMO-005,FRAGMENTO::ART-DEMO-005::afiliacion_coautores::10,CONTIENE,1.0,,
ARTICULO::ART-DEMO-005,FRAGMENTO::ART-DEMO-005::pais_coautores::11,CONTIENE,1.0,,
ARTICULO::ART-DEMO-005,FRAGMENTO::ART-DEMO-005::objetivos::12,CONTIENE,1.0,,
ARTICULO::ART-DEMO-005,"INVESTIGADOR::autora demo, paula",TIENE_INVESTIGADOR,0.65,,
ARTICULO::ART-DEMO-005,PALABRA_CLAVE::climate adaptation,TIENE_PALABRA_CLAVE,0.7,,
ARTICULO::ART-DEMO-005,PALABRA_CLAVE::policy program,TIENE_PALABRA_CLAVE,0.7,,
ARTICULO::ART-DEMO-005,PALABRA_CLAVE::evidence briefs,TIENE_PALABRA_CLAVE,0.7,,
ARTICULO::ART-DEMO-005,PALABRA_CLAVE::public policy,TIENE_PALABRA_CLAVE,0.7,,
ARTICULO::ART-DEMO-005,"COAUTOR::autor demo, sergio",TIENE_COAUTOR,0.65,,
ARTICULO::ART-DEMO-005,AFILIACION::universidad demo,AFILIACION_RELACIONADA,0.55,,
ARTICULO::ART-DEMO-005,PAIS::colombia,PAIS_RELACIONADO,0.1,,
FRAGMENTO::ART-DEMO-005::nombre_producto::4,"INDICADOR::el proyecto genera mejoras sostenibles en el entorno ambiental, economico y social de los grupos de interes.",EVIDENCIA_CANDIDATA_DE,0.512006,0.512006,nombre_producto
FRAGMENTO::ART-DEMO-005::nombre_producto::4,"INDICADOR::el proyecto desarrolla soluciones ambientales asociadas a servicios ecosistemicos, biodiversidad o sostenibilidad ambiental.",EVIDENCIA_CANDIDATA_DE,0.484128,0.484128,nombre_producto
FRAGMENTO::ART-DEMO-005::nombre_producto::4,INDICADOR::el proyecto contribuye a mejorar practicas productivas sostenibles en los sectores o territorios involucrados.,EVIDENCIA_CANDIDATA_DE,0.463855,0.463855,nombre_producto
FRAGMENTO::ART-DEMO-005::resumen::5,"INDICADOR::el proyecto facilita la participacion activa de los grupos de interes en procesos de formulacion, monitoreo o evaluacion de politicas publicas o iniciativas de ciencia ciudadana.",EVIDENCIA_CANDIDATA_DE,0.621186,0.621186,resumen
FRAGMENTO::ART-DEMO-005::resumen::5,INDICADOR::numero de informes tecnicos o documentos de politica generados desde el proyecto y entregados a entidades gubernamentales.,EVIDENCIA_CANDIDATA_DE,0.612117,0.612117,resumen
FRAGMENTO::ART-DEMO-005::resumen::5,"INDICADOR::numero de manuales, herramientas o metodologias derivadas del proyecto y adoptadas por entidades estatales.",EVIDENCIA_CANDIDATA_DE,0.591292,0.591292,resumen
FRAGMENTO::ART-DEMO-005::palabras_clave::6,"INDICADOR::el proyecto genera mejoras sostenibles en el entorno ambiental, economico y social de los grupos de interes.",EVIDENCIA_CANDIDATA_DE,0.581279,0.581279,palabras_clave
FRAGMENTO::ART-DEMO-005::palabras_clave::6,INDICADOR::numero de politicas publicas o programas gubernamentales modificados o implementados con base en hallazgos del proyecto.,EVIDENCIA_CANDIDATA_DE,0.575389,0.575389,palabras_clave
